Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,854620,-,-,-,25.81,15.42,0,535,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Fill Flag,Relative Humidity,Pressure,Wind Speed,Wind Direction,Surface Albedo,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Precipitable Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,16,22,30,0,49.52,960,2.4,59,0.36,0.287,0,0,0,154.18,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,16,23,30,0,50.54,960,2.5,67,0.36,0.287,0,0,0,155.12,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,0,30,0,53.39,959,2.7,88,0.36,0.287,0,0,0,148.55,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,1,30,0,55.52,959,2.8,99,0.36,0.287,0,0,0,137.88,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,2,30,0,57.97,959,2.8,106,0.36,0.288,0,0,0,125.49,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,3,30,0,60.71,959,2.9,112,0.36,0.289,0,0,0,112.36,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,4,30,0,61.81,959,3.2,118,0.36,0.29,0,0,0,98.94,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,5,30,0,56.95,960,3.9,122,0.36,0.291,231,32,51,85.27,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,6,30,0,46.88,961,4.6,126,0.36,0.292,655,79,282,71.98,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,7,30,0,37.02,961,4.9,129,0.36,0.292,819,106,528,58.94,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,8,30,0,30.12,960,4.4,129,0.36,0.292,898,124,741,46.61,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,9,30,0,25.64,960,3.5,129,0.36,0.292,941,135,898,35.86,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,10,30,0,22.44,959,2.7,132,0.36,0.291,962,141,985,28.59,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,11,30,0,19.96,958,1.9,134,0.36,0.29,965,141,995,27.74,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,12,30,0,18.51,957,1.2,131,0.36,0.289,950,136,925,33.78,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,13,30,0,17.65,956,0.7,100,0.36,0.289,913,126,783,43.95,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,14,30,0,17.44,956,0.7,56,0.36,0.29,842,110,581,56.01,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,15,30,0,18.91,956,0.9,39,0.36,0.291,703,87,340,68.93,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,16,30,0,22.5,956,1.1,41,0.36,0.292,367,47,97,82.21,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,17,30,0,26.36,957,1.4,47,0.36,0.291,0,0,0,95.79,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,18,30,0,29.48,957,1.5,53,0.36,0.289,0,0,0,109.24,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,19,30,0,32.2,957,1.6,59,0.36,0.288,0,0,0,122.43,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,20,30,0,34.82,957,1.7,66,0.36,0.287,0,0,0,134.99,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,21,30,0,36.89,956,1.7,77,0.36,0.288,0,0,0,146.13,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,22,30,0,38.88,956,1.7,90,0.36,0.289,0,0,0,153.83,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,17,23,30,0,39.81,956,1.8,97,0.36,0.289,0,0,0,154.72,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,0,30,0,42.17,956,2,122,0.36,0.292,0,0,0,148.19,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,1,30,0,44.02,956,2.2,135,0.36,0.294,0,0,0,137.57,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,2,30,0,45.61,956,2.5,145,0.36,0.296,0,0,0,125.22,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,3,30,0,47.89,956,2.7,150,0.36,0.297,0,0,0,112.12,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,4,30,0,48.17,956,3.1,153,0.36,0.299,0,0,0,98.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,5,30,0,43.63,956,3.9,155,0.36,0.299,103,38,47,85.04,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,6,30,0,35.87,957,4.1,157,0.36,0.3,478,117,267,71.74,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,7,30,0,27.47,957,3.8,160,0.36,0.302,655,167,508,58.67,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,8,30,0,20.89,957,3.2,165,0.36,0.305,743,204,717,46.31,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,9,30,0,17.85,957,2.3,169,0.36,0.308,786,232,871,35.51,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,10,30,0,15.41,956,1.5,170,0.36,0.309,794,254,953,28.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,11,30,0,13.41,955,0.9,162,0.36,0.309,772,271,957,27.36,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,12,30,0,11.79,954,0.6,120,0.36,0.31,722,275,877,33.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,13,30,0,10.93,953,0.6,85,0.36,0.312,644,269,734,43.75,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,14,30,0,10.84,953,0.7,50,0.36,0.313,496,247,526,55.86,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,15,30,0,12.36,954,0.9,9,0.36,0.314,234,197,281,68.81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,16,30,0,15.59,954,1.3,18,0.36,0.314,11,52,53,82.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,17,30,0,17,954,1.6,43,0.36,0.313,0,0,0,95.69,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,18,30,0,18.15,954,1.9,60,0.36,0.309,0,0,0,109.12,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,19,30,0,19.53,954,2.2,76,0.36,0.306,0,0,0,122.29,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,20,30,0,21.08,955,2.3,94,0.36,0.305,0,0,0,134.82,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,21,30,0,21.66,954,2.6,108,0.36,0.303,0,0,0,145.88,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,22,30,0,21.98,954,2.9,117,0.36,0.302,0,0,0,153.48,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,18,23,30,0,21.8,953,3,120,0.36,0.302,0,0,0,154.31,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,0,30,0,22.26,952,3.5,131,0.36,0.306,0,0,0,147.84,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,1,30,0,22.85,952,3.6,137,0.36,0.309,0,0,0,137.27,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,2,30,0,23.67,952,3.4,142,0.36,0.31,0,0,0,124.95,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,3,30,0,24,952,3.1,142,0.36,0.31,0,0,0,111.87,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,4,30,0,24,953,3.5,136,0.36,0.31,0,0,0,98.46,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,5,30,3,22.9,953,4.6,135,0.36,0.31,0,6,6,84.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,6,30,0,19.87,953,5.1,135,0.36,0.311,0,15,15,71.49,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,7,30,0,15.92,953,5.4,133,0.36,0.311,43,214,236,58.41,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,8,30,0,12.4,953,5.8,131,0.36,0.311,199,336,474,46.01,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,9,30,0,10.35,952,5.9,134,0.36,0.31,321,391,654,35.16,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,10,30,0,9.04,951,5.8,145,0.36,0.309,14,260,272,27.8,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,11,30,5,8.4,950,5.3,162,0.36,0.306,504,435,884,26.99,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,12,30,5,8.29,949,4.5,172,0.36,0.303,440,441,809,33.22,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,13,30,0,8.53,948,3.8,171,0.36,0.302,312,336,562,43.55,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,14,30,0,9.38,948,2.8,165,0.36,0.301,37,228,249,55.71,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,15,30,0,11.43,948,1.6,164,0.36,0.3,0,19,19,68.69,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,16,30,3,12.92,948,1.2,162,0.36,0.3,0,8,8,81.99,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,17,30,0,13.45,948,1.4,152,0.36,0.299,0,0,0,95.58,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,18,30,0,14.38,948,1.7,149,0.36,0.298,0,0,0,109.01,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,19,30,0,15.27,948,2.2,158,0.36,0.296,0,0,0,122.15,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,20,30,0,16.19,948,2.7,170,0.36,0.294,0,0,0,134.64,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,21,30,0,17.63,948,2.9,181,0.36,0.292,0,0,0,145.63,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,22,30,0,19.96,948,2.7,194,0.36,0.291,0,0,0,153.13,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,23,30,0,21.44,948,2.5,200,0.36,0.289,0,0,0,153.91,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,0,30,0,24.12,947,1.8,217,0.36,0.286,0,0,0,147.48,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,1,30,0,25.29,947,1.5,227,0.36,0.284,0,0,0,136.96,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,2,30,0,26.36,947,1.3,236,0.36,0.283,0,0,0,124.68,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,3,30,0,27.65,948,1.2,248,0.36,0.282,0,0,0,111.62,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,4,30,0,28.19,948,1.2,261,0.36,0.281,0,0,0,98.22,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,5,30,0,26.13,949,2.1,272,0.36,0.28,0,11,11,84.57,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,6,30,5,22.97,949,2.9,281,0.36,0.28,64,182,203,71.24,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,7,30,0,19.47,950,3.1,289,0.36,0.28,55,222,252,58.14,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,8,30,0,16.29,950,3.8,295,0.36,0.281,238,334,500,45.71,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,9,30,5,13.73,950,4.5,295,0.36,0.282,410,444,781,34.81,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,10,30,5,11.88,949,4.8,291,0.36,0.283,437,473,861,27.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,11,30,0,10.98,949,5,288,0.36,0.284,63,427,483,26.62,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,12,30,5,10.56,948,5.2,285,0.36,0.286,400,460,796,32.95,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,13,30,5,10.38,948,5.3,285,0.36,0.287,335,416,659,43.36,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,14,30,0,10.57,948,4.9,289,0.36,0.288,244,333,471,55.57,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,15,30,0,11.82,949,3.5,300,0.36,0.288,119,210,253,68.57,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,16,30,0,14.29,949,2.4,315,0.36,0.287,6,44,45,81.89,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,17,30,0,15.84,950,2.6,328,0.36,0.286,0,0,0,95.48,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,18,30,0,16.67,950,3,337,0.36,0.284,0,0,0,108.89,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,19,30,0,17.59,951,3.2,343,0.36,0.283,0,0,0,122.02,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,20,30,0,18.67,951,3.2,347,0.36,0.283,0,0,0,134.46,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,21,30,0,20.17,951,3.1,352,0.36,0.283,0,0,0,145.37,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,22,30,0,21.95,950,2.9,181,0.36,0.283,0,0,0,152.78,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,23,30,0,22.93,950,2.9,6,0.36,0.282,0,0,0,153.51,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,0,30,0,24.95,950,2.7,22,0.36,0.281,0,0,0,147.12,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,1,30,0,26.61,950,2.5,32,0.36,0.28,0,0,0,136.66,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,2,30,0,29.13,950,2.3,41,0.36,0.279,0,0,0,124.41,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,3,30,0,32.81,950,2.2,50,0.36,0.278,0,0,0,111.37,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,4,30,0,36.05,951,2.5,57,0.36,0.277,0,0,0,97.98,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,5,30,3,36.24,952,3.4,61,0.36,0.275,0,23,23,84.34,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,6,30,0,33.08,952,4,64,0.36,0.274,0,14,14,71,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,7,30,0,27.36,952,4.1,68,0.36,0.273,0,149,149,57.87,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,8,30,0,19.34,952,4,78,0.36,0.273,394,299,576,45.41,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,9,30,0,14.3,951,3.5,92,0.36,0.272,187,420,573,34.46,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,10,30,0,12.74,950,3,107,0.36,0.272,464,384,797,27,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,11,30,0,12.59,949,2.6,122,0.36,0.271,459,464,875,26.25,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,12,30,0,12.99,948,2.4,135,0.36,0.271,437,442,811,32.67,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,13,30,0,13.44,947,2.3,148,0.36,0.271,388,393,677,43.16,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,14,30,0,14.03,947,2,157,0.36,0.271,296,315,483,55.42,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,15,30,0,15.78,947,1.4,148,0.36,0.271,155,207,264,68.45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,16,30,0,18.47,947,1.2,130,0.36,0.272,11,51,53,81.78,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,17,30,0,20.24,948,1.5,121,0.36,0.273,0,0,0,95.37,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,18,30,0,22.1,948,1.8,118,0.36,0.273,0,0,0,108.78,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,19,30,0,24.37,949,2,116,0.36,0.273,0,0,0,121.88,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,20,30,0,27.31,949,2.2,114,0.36,0.272,0,0,0,134.27,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,21,30,0,30.99,948,2.4,112,0.36,0.271,0,0,0,145.12,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,22,30,0,34.97,948,2.4,110,0.36,0.27,0,0,0,152.43,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,23,30,0,37.97,948,2.4,109,0.36,0.27,0,0,0,153.11,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,0,30,0,41.49,947,2.6,102,0.36,0.269,0,0,0,146.75,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,1,30,0,43.51,947,2.7,97,0.36,0.27,0,0,0,136.35,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,2,30,0,44.84,948,2.6,93,0.36,0.271,0,0,0,124.14,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,3,30,0,45.3,948,2.3,89,0.36,0.272,0,0,0,111.12,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,4,30,0,44.27,948,2.3,85,0.36,0.273,0,0,0,97.74,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,5,30,3,40.32,949,2.5,79,0.36,0.273,0,9,9,84.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,6,30,3,35.27,950,2.4,70,0.36,0.274,0,26,26,70.75,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,7,30,0,30.24,951,1.9,57,0.36,0.274,146,243,321,57.61,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,8,30,0,25.2,951,2.1,194,0.36,0.274,190,343,477,45.11,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,9,30,0,20.79,951,3.2,327,0.36,0.274,457,342,720,34.11,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,10,30,0,17.8,950,4.4,317,0.36,0.273,623,360,917,26.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,11,30,0,16.53,950,5.1,317,0.36,0.272,492,388,831,25.88,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,12,30,0,15.84,949,5.5,318,0.36,0.271,523,338,780,32.41,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,13,30,0,15.77,949,5.6,317,0.36,0.27,599,289,728,42.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,14,30,5,16.13,949,5.5,318,0.36,0.27,516,239,533,55.28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,15,30,0,17.71,950,4.6,319,0.36,0.269,111,153,194,68.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,16,30,0,20.54,950,3.6,317,0.36,0.268,92,68,81,81.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,17,30,0,23.16,951,3.6,315,0.36,0.267,0,0,0,95.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,18,30,0,24.99,952,4,315,0.36,0.267,0,0,0,108.66,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,19,30,0,26.63,953,4.2,317,0.36,0.266,0,0,0,121.74,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,20,30,0,27.44,953,4.1,321,0.36,0.265,0,0,0,134.09,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,21,30,0,26.74,953,3.8,326,0.36,0.265,0,0,0,144.86,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,22,30,0,25.86,953,3.5,331,0.36,0.265,0,0,0,152.07,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,23,30,0,24.85,952,3.3,334,0.36,0.265,0,0,0,152.71,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,0,30,0,26.06,952,2.9,341,0.36,0.263,0,0,0,146.39,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,1,30,0,25.98,953,2.9,345,0.36,0.262,0,0,0,136.04,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,2,30,0,25.16,953,3,351,0.36,0.261,0,0,0,123.86,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,3,30,0,25.07,953,2.9,178,0.36,0.26,0,0,0,110.87,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,4,30,0,25.36,954,2.9,3,0.36,0.259,0,0,0,97.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,5,30,0,24.33,955,3.5,6,0.36,0.258,173,45,64,83.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,6,30,0,23.81,956,4,8,0.36,0.257,566,104,293,70.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,7,30,0,27.21,956,4.5,182,0.36,0.256,1,159,160,57.34,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,8,30,0,21.66,956,4.8,346,0.36,0.256,290,330,535,44.81,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,9,30,0,19.02,956,5,334,0.36,0.256,425,355,708,33.76,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,10,30,0,17.98,955,5.2,327,0.36,0.256,108,456,553,26.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,11,30,0,17.2,955,5.2,321,0.36,0.255,903,172,987,25.51,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,12,30,0,16.59,954,5.2,317,0.36,0.255,879,172,917,32.14,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,13,30,0,16.57,954,5,315,0.36,0.254,824,167,772,42.79,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,14,30,0,17,954,4.7,315,0.36,0.253,483,201,477,55.14,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,15,30,0,18.46,954,3.8,318,0.36,0.253,301,141,252,68.22,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,16,30,3,21.3,955,2.5,321,0.36,0.254,0,21,21,81.57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,17,30,0,23.94,955,2.1,324,0.36,0.254,0,0,0,95.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,18,30,0,26.14,956,1.9,326,0.36,0.253,0,0,0,108.54,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,19,30,0,28.25,956,1.7,325,0.36,0.253,0,0,0,121.59,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,20,30,0,29.95,956,1.7,321,0.36,0.253,0,0,0,133.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,21,30,0,31.81,956,1.7,318,0.36,0.252,0,0,0,144.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,22,30,0,33.71,956,1.7,319,0.36,0.252,0,0,0,151.72,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,23,30,0,34.67,955,1.7,321,0.36,0.252,0,0,0,152.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,24,0,30,0,36.9,955,1.7,331,0.36,0.253,0,0,0,146.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,24,1,30,0,37.21,955,1.7,342,0.36,0.253,0,0,0,135.72,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,24,2,30,0,37.5,955,1.8,176,0.36,0.254,0,0,0,123.59,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,24,3,30,0,38.34,955,1.8,9,0.36,0.256,0,0,0,110.62,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,24,4,30,0,38.92,956,2.1,23,0.36,0.257,0,0,0,97.26,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
